Index,Strain ID,Strain Name,Strain,Species,Origin,Environment,Run Number,Library Plate,Configuration,Well position,Incubation Temp (°C),Time stamped,Media
1113,298.0,4964,DBVPG_4964,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,56.0,30.0,,YPDN
1114,299.0,5758,DBVPG_5758,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,30.0,30.0,,YPDN
1115,300.0,6593,DBVPG_6593,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,2.0,6.0,30.0,,YPDN
1116,301.0,7323,DBVPG_7323,Rhodotorula paludigena,Italy,marsh_tidalflat,356.0,4.0,2.0,43.0,30.0,,YPDN
1117,302.0,10348,DBVPG_10348,Rhodotorula sp. clade XI,Italy,soil,356.0,4.0,2.0,49.0,30.0,,YPDN
1118,303.0,6092,DBVPG_6092,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,2.0,55.0,30.0,,YPDN
1119,304.0,17-333M-1,TFCN_17_332M_1,Rhodotorula mucilaginosa,China,,356.0,4.0,2.0,42.0,30.0,,YPDN
1120,305.0,25-325P-1,,,,,356.0,4.0,2.0,29.0,30.0,,YPDN
1121,306.0,25-327C-3,,,,,356.0,4.0,2.0,15.0,30.0,,YPDN
1122,307.0,5225,DBVPG_5225,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,37.0,30.0,,YPDN
1123,308.0,5759,DBVPG_5759,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,63.0,30.0,,YPDN
1124,309.0,6649,DBVPG_6649,Rhodotorula mucilaginosa,Italy,plant,356.0,4.0,2.0,59.0,30.0,,YPDN
1125,334.0,JES-025-001,JES-025-001,Rhodotorula mucilaginosa,America,,356.0,4.0,2.0,47.0,30.0,,YPDN
1126,310.0,7539,DBVPG_7539,Rhodotorula kratochvilovae,Italy,unknown,356.0,4.0,2.0,53.0,30.0,,YPDN
1127,311.0,10383,DBVPG_10383,Rhodotorula kratochvilovae,Italy,soil,356.0,4.0,2.0,39.0,30.0,,YPDN
1128,312.0,6740,DBVPG_6740,Pseudomicrostroma phylloplanum,Italy,plant,356.0,4.0,2.0,23.0,30.0,,YPDN
1129,313.0,5226,DBVPG_5226,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,4.0,30.0,,YPDN
1130,314.0,6081,DBVPG_6081,Rhodotorula glutinis,Italy,air_cloud,356.0,4.0,2.0,38.0,30.0,,YPDN
1131,315.0,6660,DBVPG_6660,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,2.0,2.0,30.0,,YPDN
1132,316.0,7922,DBVPG_7922,Rhodotorula evergladensis,Italy,soil,356.0,4.0,2.0,45.0,30.0,,YPDN
1133,317.0,10619,DBVPG_10619,Rhodotorula mucilaginosa,Italy,plant,356.0,4.0,2.0,51.0,30.0,,YPDN
1134,318.0,6741,DBVPG_6741,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,2.0,26.0,30.0,,YPDN
1135,319.0,51A-3,,,,,356.0,4.0,2.0,52.0,30.0,,YPDN
1136,320.0,Y2474,NRRL_Y-2474,Rhodotorula graminis,America,plant,356.0,4.0,2.0,5.0,30.0,,YPDN
1137,321.0,Y2504,NRRL_Y-2504,Rhodotorula dairenensis,America,soil,356.0,4.0,2.0,67.0,30.0,,YPDN
1138,322.0,Y2510,NRRL_Y-2510,Rhodotorula mucilaginosa,America,unknown,356.0,4.0,2.0,72.0,30.0,,YPDN
1139,323.0,Y7192,NRRL_Y-7192,Rhodotorula sphaerocarpa,America,unknown,356.0,4.0,2.0,33.0,30.0,,YPDN
1140,324.0,Y7196,NRRL_Y-7196,Rhodotorula diobovata,America,unknown,356.0,4.0,2.0,80.0,30.0,,YPDN
1141,325.0,Y12923,NRRL_Y-12923,Rhodotorula paludigena,America,plant,356.0,4.0,2.0,60.0,30.0,,YPDN
1142,326.0,Y17376,NRRL_Y-17376,Rhodotorula araucariae,America,plant,356.0,4.0,2.0,12.0,30.0,,YPDN
1143,327.0,Y48721,NRRL_Y-48721,Rhodotorula evergladensis,America,,356.0,4.0,2.0,48.0,30.0,,YPDN
1144,334.0,JES-025-001,JES-025-001,Rhodotorula mucilaginosa,America,,356.0,4.0,2.0,77.0,30.0,,YPDN
1145,260.0,152D-2,,,,,356.0,4.0,3.0,20.0,30.0,,YPDN
1146,261.0,86C-3 BY33-D3,TF_CN_86C_3,Rhodotorula sphaerocarpa,China,,356.0,4.0,3.0,33.0,30.0,,YPDN
1147,262.0,4957,DBVPG_4957,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,25.0,30.0,,YPDN
1148,263.0,5229,DBVPG_5229,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,48.0,30.0,,YPDN
1149,264.0,6094,DBVPG_6094,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,3.0,10.0,30.0,,YPDN
1150,265.0,6743,DBVPG_6743,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,57.0,30.0,,YPDN
1151,266.0,8058,DBVPG_8058,Rhodotorula sp. clade I,Italy,food,356.0,4.0,3.0,49.0,30.0,,YPDN
1152,267.0,3446,DBVPG_3446,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,3.0,8.0,30.0,,YPDN
1153,268.0,10842,DBVPG_10842,Rhodotorula mucilaginosa,Italy,snow_ice,356.0,4.0,3.0,72.0,30.0,,YPDN
1154,269.0,17-332Y-1,,,,,356.0,4.0,3.0,62.0,30.0,,YPDN
1155,270.0,7-6-2003,TFCN_7_6_3,Rhodotorula diobovata,China,,356.0,4.0,3.0,38.0,30.0,,YPDN
1156,271.0,4958,DBVPG_4958,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,46.0,30.0,,YPDN
1157,272.0,5235,DBVPG_5235,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,30.0,30.0,,YPDN
1158,273.0,6121,DBVPG_6121,Rhodotorula toruloides,Italy,air_cloud,356.0,4.0,3.0,78.0,30.0,,YPDN
1159,274.0,6803,DBVPG_6803,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,70.0,30.0,,YPDN
1160,275.0,10075,DBVPG_10075,Cystobasidium sp.,Italy,soil,356.0,4.0,3.0,42.0,30.0,,YPDN
1161,276.0,3778,DBVPG_3778,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,59.0,30.0,,YPDN
1162,277.0,10882,DBVPG_10882,Rhodotorula mucilaginosa,Italy,rock,356.0,4.0,3.0,63.0,30.0,,YPDN
1163,278.0,86A-5 BY34-I6,TFCN_86A_5,Rhodotorula sphaerocarpa,China,,356.0,4.0,3.0,15.0,30.0,,YPDN
1164,279.0,186CL④-2 BY39-C9,TF_CN_186CL4_2,Rhodotorula mucilaginosa,China,,356.0,4.0,3.0,43.0,30.0,,YPDN
1165,280.0,4962,DBVPG_4962,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,6.0,30.0,,YPDN
1166,281.0,5236,DBVPG_5236,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,55.0,30.0,,YPDN
1167,282.0,6195,DBVPG_6195,Rhodotorula diobovata,Italy,marine,356.0,4.0,3.0,22.0,30.0,,YPDN
1168,283.0,7019,DBVPG_7019,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,3.0,32.0,30.0,,YPDN
1169,284.0,10753,DBVPG_10753,Rhodotorula kratochvilovae,Italy,built env,356.0,4.0,3.0,19.0,30.0,,YPDN
1170,285.0,3780,DBVPG_3780,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,47.0,30.0,,YPDN
1171,286.0,10886,DBVPG_10886,Rhodotorula mucilaginosa,Italy,rock,356.0,4.0,3.0,5.0,30.0,,YPDN
1172,287.0,152A-3 BY32-A2,TFCN_152A_3,Rhodotorula toruloides,China,,356.0,4.0,3.0,39.0,30.0,,YPDN
1173,288.0,1A-1-5,TFCN_1A_1_5,Rhodotorula pacifica,China,,356.0,4.0,3.0,16.0,30.0,,YPDN
1174,289.0,4963,DBVPG_4963,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,73.0,30.0,,YPDN
1175,290.0,5757,DBVPG_5757,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,69.0,30.0,,YPDN
1176,291.0,6202,DBVPG_6202,Rhodotorula diobovata,Italy,marine,356.0,4.0,3.0,60.0,30.0,,YPDN
1177,292.0,7021,DBVPG_7021,Rhodotorula graminis,Italy,plant,356.0,4.0,3.0,58.0,30.0,,YPDN
1178,293.0,10780,DBVPG_10780,Rhodotorula mucilaginosa,Italy,snow_ice,356.0,4.0,3.0,52.0,30.0,,YPDN
1179,294.0,6083,DBVPG_6083,Rhodotorula graminis,Italy,plant,356.0,4.0,3.0,61.0,30.0,,YPDN
1180,295.0,DBVPG 10937,DBVPG_10937,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,3.0,35.0,30.0,,YPDN
1181,296.0,2M-1-3 BY8-A3,TFCN_2M_1_3,Rhodotorula mucilaginosa,China,,356.0,4.0,3.0,3.0,30.0,,YPDN
1182,297.0,211C-2 BY37-F3,TFCN_211C_2,Rhodotorula diobovata,China,,356.0,4.0,3.0,2.0,30.0,,YPDN
1183,298.0,4964,DBVPG_4964,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,80.0,30.0,,YPDN
1184,299.0,5758,DBVPG_5758,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,9.0,30.0,,YPDN
1185,300.0,6593,DBVPG_6593,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,3.0,74.0,30.0,,YPDN
1186,301.0,7323,DBVPG_7323,Rhodotorula paludigena,Italy,marsh_tidalflat,356.0,4.0,3.0,68.0,30.0,,YPDN
1187,302.0,10348,DBVPG_10348,Rhodotorula sp. clade XI,Italy,soil,356.0,4.0,3.0,18.0,30.0,,YPDN
1188,303.0,6092,DBVPG_6092,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,3.0,29.0,30.0,,YPDN
1189,304.0,17-333M-1,TFCN_17_332M_1,Rhodotorula mucilaginosa,China,,356.0,4.0,3.0,56.0,30.0,,YPDN
1190,305.0,25-325P-1,,,,,356.0,4.0,3.0,77.0,30.0,,YPDN
1191,306.0,25-327C-3,,,,,356.0,4.0,3.0,50.0,30.0,,YPDN
1192,307.0,5225,DBVPG_5225,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,37.0,30.0,,YPDN
1193,308.0,5759,DBVPG_5759,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,71.0,30.0,,YPDN
1194,309.0,6649,DBVPG_6649,Rhodotorula mucilaginosa,Italy,plant,356.0,4.0,3.0,14.0,30.0,,YPDN
1195,334.0,JES-025-001,JES-025-001,Rhodotorula mucilaginosa,America,,356.0,4.0,3.0,17.0,30.0,,YPDN
1196,310.0,7539,DBVPG_7539,Rhodotorula kratochvilovae,Italy,unknown,356.0,4.0,3.0,23.0,30.0,,YPDN
1197,311.0,10383,DBVPG_10383,Rhodotorula kratochvilovae,Italy,soil,356.0,4.0,3.0,26.0,30.0,,YPDN
1198,312.0,6740,DBVPG_6740,Pseudomicrostroma phylloplanum,Italy,plant,356.0,4.0,3.0,41.0,30.0,,YPDN
1199,313.0,5226,DBVPG_5226,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,53.0,30.0,,YPDN
1200,314.0,6081,DBVPG_6081,Rhodotorula glutinis,Italy,air_cloud,356.0,4.0,3.0,4.0,30.0,,YPDN
1201,315.0,6660,DBVPG_6660,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,3.0,12.0,30.0,,YPDN
1202,316.0,7922,DBVPG_7922,Rhodotorula evergladensis,Italy,soil,356.0,4.0,3.0,66.0,30.0,,YPDN
1203,317.0,10619,DBVPG_10619,Rhodotorula mucilaginosa,Italy,plant,356.0,4.0,3.0,40.0,30.0,,YPDN
1204,318.0,6741,DBVPG_6741,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,3.0,7.0,30.0,,YPDN
1205,319.0,51A-3,,,,,356.0,4.0,3.0,76.0,30.0,,YPDN
1206,320.0,Y2474,NRRL_Y-2474,Rhodotorula graminis,America,plant,356.0,4.0,3.0,28.0,30.0,,YPDN
1207,321.0,Y2504,NRRL_Y-2504,Rhodotorula dairenensis,America,soil,356.0,4.0,3.0,79.0,30.0,,YPDN
1208,322.0,Y2510,NRRL_Y-2510,Rhodotorula mucilaginosa,America,unknown,356.0,4.0,3.0,45.0,30.0,,YPDN
1209,323.0,Y7192,NRRL_Y-7192,Rhodotorula sphaerocarpa,America,unknown,356.0,4.0,3.0,36.0,30.0,,YPDN
1210,324.0,Y7196,NRRL_Y-7196,Rhodotorula diobovata,America,unknown,356.0,4.0,3.0,51.0,30.0,,YPDN
1211,325.0,Y12923,NRRL_Y-12923,Rhodotorula paludigena,America,plant,356.0,4.0,3.0,67.0,30.0,,YPDN
1212,326.0,Y17376,NRRL_Y-17376,Rhodotorula araucariae,America,plant,356.0,4.0,3.0,24.0,30.0,,YPDN
1213,327.0,Y48721,NRRL_Y-48721,Rhodotorula evergladensis,America,,356.0,4.0,3.0,13.0,30.0,,YPDN
1214,334.0,JES-025-001,JES-025-001,Rhodotorula mucilaginosa,America,,356.0,4.0,3.0,27.0,30.0,,YPDN
1215,260.0,152D-2,,,,,356.0,4.0,4.0,55.0,30.0,,YPDN
1216,261.0,86C-3 BY33-D3,TF_CN_86C_3,Rhodotorula sphaerocarpa,China,,356.0,4.0,4.0,45.0,30.0,,YPDN
1217,262.0,4957,DBVPG_4957,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,25.0,30.0,,YPDN
1218,263.0,5229,DBVPG_5229,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,12.0,30.0,,YPDN
1219,264.0,6094,DBVPG_6094,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,4.0,58.0,30.0,,YPDN
1220,265.0,6743,DBVPG_6743,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,43.0,30.0,,YPDN
1221,266.0,8058,DBVPG_8058,Rhodotorula sp. clade I,Italy,food,356.0,4.0,4.0,70.0,30.0,,YPDN
1222,267.0,3446,DBVPG_3446,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,4.0,3.0,30.0,,YPDN
1223,268.0,10842,DBVPG_10842,Rhodotorula mucilaginosa,Italy,snow_ice,356.0,4.0,4.0,42.0,30.0,,YPDN
1224,269.0,17-332Y-1,,,,,356.0,4.0,4.0,41.0,30.0,,YPDN
1225,270.0,7-6-2003,TFCN_7_6_3,Rhodotorula diobovata,China,,356.0,4.0,4.0,79.0,30.0,,YPDN
1226,271.0,4958,DBVPG_4958,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,29.0,30.0,,YPDN
1227,272.0,5235,DBVPG_5235,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,28.0,30.0,,YPDN
1228,273.0,6121,DBVPG_6121,Rhodotorula toruloides,Italy,air_cloud,356.0,4.0,4.0,53.0,30.0,,YPDN
1229,274.0,6803,DBVPG_6803,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,4.0,30.0,,YPDN
1230,275.0,10075,DBVPG_10075,Cystobasidium sp.,Italy,soil,356.0,4.0,4.0,66.0,30.0,,YPDN
1231,276.0,3778,DBVPG_3778,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,80.0,30.0,,YPDN
1232,277.0,10882,DBVPG_10882,Rhodotorula mucilaginosa,Italy,rock,356.0,4.0,4.0,36.0,30.0,,YPDN
1233,278.0,86A-5 BY34-I6,TFCN_86A_5,Rhodotorula sphaerocarpa,China,,356.0,4.0,4.0,27.0,30.0,,YPDN
1234,279.0,186CL④-2 BY39-C9,TF_CN_186CL4_2,Rhodotorula mucilaginosa,China,,356.0,4.0,4.0,10.0,30.0,,YPDN
1235,280.0,4962,DBVPG_4962,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,23.0,30.0,,YPDN
1236,281.0,5236,DBVPG_5236,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,15.0,30.0,,YPDN
1237,282.0,6195,DBVPG_6195,Rhodotorula diobovata,Italy,marine,356.0,4.0,4.0,69.0,30.0,,YPDN
1238,283.0,7019,DBVPG_7019,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,4.0,16.0,30.0,,YPDN
1239,284.0,10753,DBVPG_10753,Rhodotorula kratochvilovae,Italy,built env,356.0,4.0,4.0,59.0,30.0,,YPDN
1240,285.0,3780,DBVPG_3780,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,9.0,30.0,,YPDN
1241,286.0,10886,DBVPG_10886,Rhodotorula mucilaginosa,Italy,rock,356.0,4.0,4.0,47.0,30.0,,YPDN
1242,287.0,152A-3 BY32-A2,TFCN_152A_3,Rhodotorula toruloides,China,,356.0,4.0,4.0,51.0,30.0,,YPDN
1243,288.0,1A-1-5,TFCN_1A_1_5,Rhodotorula pacifica,China,,356.0,4.0,4.0,20.0,30.0,,YPDN
1244,289.0,4963,DBVPG_4963,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,76.0,30.0,,YPDN
1245,290.0,5757,DBVPG_5757,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,61.0,30.0,,YPDN
1246,291.0,6202,DBVPG_6202,Rhodotorula diobovata,Italy,marine,356.0,4.0,4.0,26.0,30.0,,YPDN
1247,292.0,7021,DBVPG_7021,Rhodotorula graminis,Italy,plant,356.0,4.0,4.0,33.0,30.0,,YPDN
1248,293.0,10780,DBVPG_10780,Rhodotorula mucilaginosa,Italy,snow_ice,356.0,4.0,4.0,78.0,30.0,,YPDN
1249,294.0,6083,DBVPG_6083,Rhodotorula graminis,Italy,plant,356.0,4.0,4.0,57.0,30.0,,YPDN
1250,295.0,DBVPG 10937,DBVPG_10937,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,4.0,49.0,30.0,,YPDN
1251,296.0,2M-1-3 BY8-A3,TFCN_2M_1_3,Rhodotorula mucilaginosa,China,,356.0,4.0,4.0,18.0,30.0,,YPDN
1252,297.0,211C-2 BY37-F3,TFCN_211C_2,Rhodotorula diobovata,China,,356.0,4.0,4.0,52.0,30.0,,YPDN
1253,298.0,4964,DBVPG_4964,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,68.0,30.0,,YPDN
1254,299.0,5758,DBVPG_5758,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,60.0,30.0,,YPDN
1255,300.0,6593,DBVPG_6593,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,4.0,13.0,30.0,,YPDN
1256,301.0,7323,DBVPG_7323,Rhodotorula paludigena,Italy,marsh_tidalflat,356.0,4.0,4.0,48.0,30.0,,YPDN
1257,302.0,10348,DBVPG_10348,Rhodotorula sp. clade XI,Italy,soil,356.0,4.0,4.0,71.0,30.0,,YPDN
1258,303.0,6092,DBVPG_6092,Rhodotorula mucilaginosa,Italy,unknown,356.0,4.0,4.0,40.0,30.0,,YPDN
1259,304.0,17-333M-1,TFCN_17_332M_1,Rhodotorula mucilaginosa,China,,356.0,4.0,4.0,2.0,30.0,,YPDN
1260,305.0,25-325P-1,,,,,356.0,4.0,4.0,19.0,30.0,,YPDN
1261,306.0,25-327C-3,,,,,356.0,4.0,4.0,56.0,30.0,,YPDN
1262,307.0,5225,DBVPG_5225,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,35.0,30.0,,YPDN
1263,308.0,5759,DBVPG_5759,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,24.0,30.0,,YPDN
1264,309.0,6649,DBVPG_6649,Rhodotorula mucilaginosa,Italy,plant,356.0,4.0,4.0,7.0,30.0,,YPDN
1265,334.0,JES-025-001,JES-025-001,Rhodotorula mucilaginosa,America,,356.0,4.0,4.0,67.0,30.0,,YPDN
1266,310.0,7539,DBVPG_7539,Rhodotorula kratochvilovae,Italy,unknown,356.0,4.0,4.0,72.0,30.0,,YPDN
1267,311.0,10383,DBVPG_10383,Rhodotorula kratochvilovae,Italy,soil,356.0,4.0,4.0,73.0,30.0,,YPDN
1268,312.0,6740,DBVPG_6740,Pseudomicrostroma phylloplanum,Italy,plant,356.0,4.0,4.0,77.0,30.0,,YPDN
1269,313.0,5226,DBVPG_5226,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,63.0,30.0,,YPDN
1270,314.0,6081,DBVPG_6081,Rhodotorula glutinis,Italy,air_cloud,356.0,4.0,4.0,38.0,30.0,,YPDN
1271,315.0,6660,DBVPG_6660,Rhodotorula mucilaginosa,Italy,food,356.0,4.0,4.0,22.0,30.0,,YPDN
1272,316.0,7922,DBVPG_7922,Rhodotorula evergladensis,Italy,soil,356.0,4.0,4.0,74.0,30.0,,YPDN
1273,317.0,10619,DBVPG_10619,Rhodotorula mucilaginosa,Italy,plant,356.0,4.0,4.0,14.0,30.0,,YPDN
1274,318.0,6741,DBVPG_6741,Rhodotorula mucilaginosa,Italy,soil,356.0,4.0,4.0,46.0,30.0,,YPDN
1275,319.0,51A-3,,,,,356.0,4.0,4.0,30.0,30.0,,YPDN
1276,320.0,Y2474,NRRL_Y-2474,Rhodotorula graminis,America,plant,356.0,4.0,4.0,6.0,30.0,,YPDN
1277,321.0,Y2504,NRRL_Y-2504,Rhodotorula dairenensis,America,soil,356.0,4.0,4.0,5.0,30.0,,YPDN
1278,322.0,Y2510,NRRL_Y-2510,Rhodotorula mucilaginosa,America,unknown,356.0,4.0,4.0,39.0,30.0,,YPDN
1279,323.0,Y7192,NRRL_Y-7192,Rhodotorula sphaerocarpa,America,unknown,356.0,4.0,4.0,62.0,30.0,,YPDN
1280,324.0,Y7196,NRRL_Y-7196,Rhodotorula diobovata,America,unknown,356.0,4.0,4.0,17.0,30.0,,YPDN
1281,325.0,Y12923,NRRL_Y-12923,Rhodotorula paludigena,America,plant,356.0,4.0,4.0,32.0,30.0,,YPDN
1282,326.0,Y17376,NRRL_Y-17376,Rhodotorula araucariae,America,plant,356.0,4.0,4.0,37.0,30.0,,YPDN
1283,327.0,Y48721,NRRL_Y-48721,Rhodotorula evergladensis,America,,356.0,4.0,4.0,50.0,30.0,,YPDN
1284,334.0,JES-025-001,JES-025-001,Rhodotorula mucilaginosa,America,,356.0,4.0,4.0,8.0,30.0,,YPDN
1285,,,,,,,,,,,,,
1286,,,,,,,,,,,,,
1287,,,,,,,,,,,,,
1288,,,,,,,,,,,,,
1289,,,,,,,,,,,,,
1290,,,,,,,,,,,,,
1291,,,,,,,,,,,,,
1292,,,,,,,,,,,,,
1293,,,,,,,,,,,,,
1294,,,,,,,,,,,,,
1295,,,,,,,,,,,,,
1296,,,,,,,,,,,,,
1297,,,,,,,,,,,,,
1298,,,,,,,,,,,,,
1299,,,,,,,,,,,,,
1300,,,,,,,,,,,,,
1301,,,,,,,,,,,,,
1302,,,,,,,,,,,,,
1303,,,,,,,,,,,,,
1304,,,,,,,,,,,,,
1305,,,,,,,,,,,,,
1306,,,,,,,,,,,,,
1307,,,,,,,,,,,,,
1308,,,,,,,,,,,,,
1309,,,,,,,,,,,,,
1310,,,,,,,,,,,,,
1311,,,,,,,,,,,,,
1312,,,,,,,,,,,,,
1313,,,,,,,,,,,,,
1314,,,,,,,,,,,,,
1315,,,,,,,,,,,,,
1316,,,,,,,,,,,,,
1317,,,,,,,,,,,,,
1318,,,,,,,,,,,,,
1319,,,,,,,,,,,,,
1320,,,,,,,,,,,,,
1321,,,,,,,,,,,,,
1322,,,,,,,,,,,,,
1323,,,,,,,,,,,,,
1324,,,,,,,,,,,,,
1325,,,,,,,,,,,,,
1326,,,,,,,,,,,,,
1327,,,,,,,,,,,,,
1328,,,,,,,,,,,,,
1329,,,,,,,,,,,,,
1330,,,,,,,,,,,,,
1331,,,,,,,,,,,,,
1332,,,,,,,,,,,,,
1333,,,,,,,,,,,,,
1334,,,,,,,,,,,,,
1335,,,,,,,,,,,,,
1336,,,,,,,,,,,,,
1337,,,,,,,,,,,,,
1338,,,,,,,,,,,,,
1339,,,,,,,,,,,,,
1340,,,,,,,,,,,,,
1341,,,,,,,,,,,,,
1342,,,,,,,,,,,,,
1343,,,,,,,,,,,,,
1344,,,,,,,,,,,,,
1345,,,,,,,,,,,,,
1346,,,,,,,,,,,,,
1347,,,,,,,,,,,,,
1348,,,,,,,,,,,,,
1349,,,,,,,,,,,,,
1350,,,,,,,,,,,,,
1351,,,,,,,,,,,,,
1352,,,,,,,,,,,,,
1353,,,,,,,,,,,,,
1354,,,,,,,,,,,,,
1355,,,,,,,,,,,,,
1356,,,,,,,,,,,,,
1357,,,,,,,,,,,,,
1358,,,,,,,,,,,,,
1359,,,,,,,,,,,,,
1360,,,,,,,,,,,,,
1361,,,,,,,,,,,,,
1362,,,,,,,,,,,,,
1363,,,,,,,,,,,,,
1364,,,,,,,,,,,,,
1365,,,,,,,,,,,,,
1366,,,,,,,,,,,,,
1367,,,,,,,,,,,,,
1368,,,,,,,,,,,,,
1369,,,,,,,,,,,,,
1370,,,,,,,,,,,,,
1371,,,,,,,,,,,,,
1372,,,,,,,,,,,,,
1373,,,,,,,,,,,,,
1374,,,,,,,,,,,,,
1375,,,,,,,,,,,,,
1376,,,,,,,,,,,,,
1377,,,,,,,,,,,,,
1378,,,,,,,,,,,,,
1379,,,,,,,,,,,,,
1380,,,,,,,,,,,,,
1381,,,,,,,,,,,,,
1382,,,,,,,,,,,,,
1383,,,,,,,,,,,,,
1384,,,,,,,,,,,,,
1385,,,,,,,,,,,,,
1386,,,,,,,,,,,,,
1387,,,,,,,,,,,,,
1388,,,,,,,,,,,,,
1389,,,,,,,,,,,,,
1390,,,,,,,,,,,,,
1391,,,,,,,,,,,,,
1392,,,,,,,,,,,,,
1393,,,,,,,,,,,,,
1394,,,,,,,,,,,,,
1395,,,,,,,,,,,,,
1396,,,,,,,,,,,,,
1397,,,,,,,,,,,,,
1398,,,,,,,,,,,,,
1399,,,,,,,,,,,,,
1400,,,,,,,,,,,,,
1401,,,,,,,,,,,,,
1402,,,,,,,,,,,,,
1403,,,,,,,,,,,,,
1404,,,,,,,,,,,,,
1405,,,,,,,,,,,,,
1406,,,,,,,,,,,,,
1407,,,,,,,,,,,,,
1408,,,,,,,,,,,,,
1409,,,,,,,,,,,,,
1410,,,,,,,,,,,,,
1411,,,,,,,,,,,,,
1412,,,,,,,,,,,,,
1413,,,,,,,,,,,,,
1414,,,,,,,,,,,,,
1415,,,,,,,,,,,,,
1416,,,,,,,,,,,,,
1417,,,,,,,,,,,,,
1418,,,,,,,,,,,,,
1419,,,,,,,,,,,,,
1420,,,,,,,,,,,,,
1421,,,,,,,,,,,,,
1422,,,,,,,,,,,,,
1423,,,,,,,,,,,,,
1424,,,,,,,,,,,,,
1425,,,,,,,,,,,,,
1426,,,,,,,,,,,,,
1427,,,,,,,,,,,,,
1428,,,,,,,,,,,,,
1429,,,,,,,,,,,,,
1430,,,,,,,,,,,,,
1431,,,,,,,,,,,,,
1432,,,,,,,,,,,,,
1433,,,,,,,,,,,,,
1434,,,,,,,,,,,,,
1435,,,,,,,,,,,,,
1436,,,,,,,,,,,,,
1437,,,,,,,,,,,,,
1438,,,,,,,,,,,,,
1439,,,,,,,,,,,,,
1440,,,,,,,,,,,,,
1441,,,,,,,,,,,,,
1442,,,,,,,,,,,,,
1443,,,,,,,,,,,,,
1444,,,,,,,,,,,,,
1445,,,,,,,,,,,,,
1446,,,,,,,,,,,,,
1447,,,,,,,,,,,,,
1448,,,,,,,,,,,,,
